EmployeeID,Name,Department,Region,Gender,Age,Salary,JoiningDate,PerformanceScore,Sales
1829,Employee_1829,Sales,North,Male,35.0,82492.0,2020-01-03,4.0,18003.0
1574,Employee_1574,Marketing,West,Male,56.0,85710.0,2019-04-23,3.0,43050.0
4439,Employee_4439,Finance,West,Female,56.0,35050.0,2027-02-25,5.0,43876.0
4209,Employee_4209,IT,South,Male,40.0,118706.0,2026-07-10,5.0,44420.0
225,Employee_225,Sales,West,Female,24.0,58896.0,2015-08-13,1.0,40525.0
724,Employee_724,Finance,North,Male,20.0,99702.0,2016-12-24,5.0,34898.0
4531,Employee_4531,HR,East,Female,22.0,32484.0,2027-05-28,5.0,14744.0
1142,Employee_1142,Marketing,North,Male,28.0,55933.0,2018-02-15,3.0,47865.0
2763,Employee_2763,Sales,East,Male,27.0,31902.0,2022-07-25,2.0,7766.0
847,Employee_847,Finance,East,Male,41.0,73030.0,2017-04-26,1.0,11358.0
2552,Employee_2552,Marketing,North,Female,22.0,87694.0,2021-12-26,4.0,18604.0
2929,Employee_2929,Marketing,South,Male,53.0,34746.0,2023-01-07,3.0,28002.0
118,Employee_118,IT,West,Female,42.0,119891.0,2015-04-28,1.0,46332.0
646,Employee_646,HR,East,Male,32.0,108412.0,2016-10-07,1.0,26998.0
4,Employee_4,Marketing,South,Male,42.0,108311.0,2015-01-04,4.0,45612.0
4171,Employee_4171,Sales,West,Male,34.0,68977.0,2026-06-02,3.0,35712.0
468,Employee_468,IT,West,Male,21.0,110084.0,2016-04-12,5.0,7050.0
6,Employee_6,HR,East,Male,35.0,82494.0,2015-01-06,2.0,44996.0
920,Employee_920,Finance,West,Female,48.0,47230.0,2017-07-08,1.0,37606.0
2596,Employee_2596,Marketing,North,Male,53.0,71423.0,2022-02-08,1.0,8056.0
1064,Employee_1064,Sales,South,Female,55.0,101347.0,2017-11-29,4.0,8199.0
2591,Employee_2591,HR,South,Female,55.0,50143.0,2022-02-03,1.0,39644.0
243,Employee_243,Sales,West,Female,53.0,39950.0,2015-08-31,1.0,19560.0
1161,Employee_1161,Sales,West,Male,,85304.0,2018-03-06,2.0,13890.0
2871,Employee_2871,IT,South,Female,54.0,86224.0,2022-11-10,1.0,30860.0
3736,Employee_3736,Marketing,East,Male,23.0,45674.0,2025-03-24,3.0,10856.0
2398,Employee_2398,Sales,South,Female,34.0,118095.0,2021-07-25,4.0,51.0
3518,Employee_3518,IT,South,Male,28.0,111171.0,2024-08-18,5.0,23507.0
3422,Employee_3422,IT,North,Male,33.0,50150.0,2024-05-14,2.0,
2564,Employee_2564,Marketing,West,Female,38.0,94736.0,2022-01-07,2.0,24512.0
1606,Employee_1606,Sales,South,Male,24.0,48201.0,2019-05-25,3.0,38240.0
4878,Employee_4878,IT,South,Female,39.0,49567.0,2028-05-09,5.0,45602.0
2325,Employee_2325,HR,East,Female,49.0,95402.0,2021-05-13,5.0,18251.0
2710,Employee_2710,Finance,East,Male,25.0,56297.0,2022-06-02,5.0,18079.0
4443,Employee_4443,Sales,North,Female,42.0,46760.0,2027-03-01,5.0,22113.0
1313,Employee_1313,HR,West,Female,52.0,71252.0,2018-08-05,4.0,34037.0
3449,Employee_3449,IT,West,Male,40.0,65006.0,2024-06-10,1.0,29493.0
3813,Employee_3813,HR,South,Female,41.0,37509.0,2025-06-09,3.0,49905.0
4703,Employee_4703,Marketing,North,Female,54.0,68131.0,2027-11-16,3.0,27322.0
2363,Employee_2363,Marketing,West,Male,31.0,117366.0,2021-06-20,3.0,2719.0
1976,Employee_1976,IT,West,Male,41.0,63005.0,2020-05-29,5.0,28.0
3515,Employee_3515,Marketing,East,Male,52.0,111606.0,2024-08-15,2.0,40159.0
1762,Employee_1762,Sales,West,Female,,96968.0,2019-10-28,3.0,17711.0
2740,Employee_2740,Finance,West,Male,41.0,91561.0,2022-07-02,3.0,27472.0
4707,Employee_4707,Sales,East,Male,53.0,37734.0,2027-11-20,4.0,9876.0
2473,Employee_2473,Finance,East,Female,37.0,59400.0,2021-10-08,5.0,4125.0
4008,Employee_4008,Finance,North,Female,26.0,103996.0,2025-12-21,2.0,20402.0
1494,Employee_1494,HR,North,Female,59.0,58688.0,2019-02-02,2.0,49428.0
4207,Employee_4207,IT,North,Male,27.0,35493.0,2026-07-08,2.0,31104.0
2159,Employee_2159,HR,South,Female,45.0,55221.0,2020-11-28,1.0,25555.0
1170,Employee_1170,Marketing,East,Male,40.0,108179.0,2018-03-15,3.0,22614.0
4562,Employee_4562,Marketing,South,Male,41.0,38100.0,2027-06-28,4.0,16609.0
233,Employee_233,Finance,South,Male,45.0,95391.0,2015-08-21,2.0,29966.0
67,Employee_67,HR,North,Female,40.0,54406.0,2015-03-08,2.0,18793.0
1604,Employee_1604,IT,South,Female,38.0,112897.0,2019-05-23,4.0,30152.0
3284,Employee_3284,Finance,South,Female,40.0,33527.0,2023-12-28,1.0,48011.0
3597,Employee_3597,Marketing,North,Male,25.0,81158.0,2024-11-05,5.0,29619.0
126,Employee_126,Finance,East,Male,51.0,50615.0,2015-05-06,2.0,47356.0
1297,Employee_1297,Sales,South,Male,27.0,99541.0,2018-07-20,2.0,3763.0
1977,Employee_1977,Marketing,West,Male,28.0,95471.0,2020-05-30,3.0,18244.0
4563,Employee_4563,Marketing,North,Male,44.0,98447.0,2027-06-29,5.0,27981.0
4527,Employee_4527,IT,West,Female,51.0,82025.0,2027-05-24,1.0,8130.0
2076,Employee_2076,Finance,South,Male,41.0,87055.0,2020-09-06,2.0,26004.0
3087,Employee_3087,Marketing,South,Male,43.0,34318.0,2023-06-14,2.0,4418.0
4871,Employee_4871,Marketing,South,Male,28.0,92395.0,2028-05-02,5.0,4970.0
3346,Employee_3346,HR,South,Male,50.0,48458.0,2024-02-28,5.0,19150.0
4510,Employee_4510,Marketing,East,Female,33.0,85956.0,2027-05-07,4.0,47460.0
2798,Employee_2798,Finance,West,Male,53.0,113488.0,2022-08-29,1.0,15573.0
919,Employee_919,Marketing,East,Female,33.0,75724.0,2017-07-07,3.0,15454.0
1647,Employee_1647,HR,West,Male,43.0,102427.0,2019-07-05,2.0,29336.0
365,Employee_365,Finance,West,Male,57.0,48225.0,2015-12-31,3.0,13968.0
3288,Employee_3288,HR,North,Female,51.0,48757.0,2024-01-01,4.0,37424.0
2126,Employee_2126,HR,West,Female,41.0,110501.0,2020-10-26,2.0,41406.0
4124,Employee_4124,Marketing,South,Male,49.0,83462.0,2026-04-16,4.0,42412.0
526,Employee_526,Finance,North,Male,26.0,71025.0,2016-06-09,3.0,13490.0
56,Employee_56,Sales,East,Male,39.0,93594.0,2015-02-25,2.0,45941.0
639,Employee_639,Finance,South,Male,26.0,108059.0,2016-09-30,2.0,4789.0
303,Employee_303,Sales,West,Male,43.0,113187.0,2015-10-30,3.0,25204.0
2767,Employee_2767,HR,East,Male,28.0,33846.0,2022-07-29,4.0,47178.0
1277,Employee_1277,Sales,West,Female,38.0,,2018-06-30,2.0,43147.0
2056,Employee_2056,Finance,North,Male,41.0,87103.0,2020-08-17,1.0,14239.0
3645,Employee_3645,Finance,East,Male,26.0,31929.0,2024-12-23,4.0,32624.0
4144,Employee_4144,Sales,West,Male,45.0,78022.0,2026-05-06,5.0,44956.0
2879,Employee_2879,HR,East,Male,59.0,118911.0,2022-11-18,4.0,16083.0
4203,Employee_4203,Finance,South,Male,42.0,30057.0,2026-07-04,3.0,18481.0
2287,Employee_2287,Marketing,East,Male,30.0,52875.0,2021-04-05,4.0,3964.0
2262,Employee_2262,Finance,West,Female,20.0,32458.0,2021-03-11,4.0,11110.0
2297,Employee_2297,HR,North,Male,39.0,40101.0,2021-04-15,5.0,34689.0
1754,Employee_1754,Marketing,South,Male,54.0,112162.0,2019-10-20,1.0,43798.0
1969,Employee_1969,HR,West,Female,51.0,110875.0,2020-05-22,4.0,8146.0
4396,Employee_4396,Marketing,West,Male,49.0,46767.0,2027-01-13,1.0,38468.0
3118,Employee_3118,Finance,East,Female,50.0,118590.0,2023-07-15,5.0,49514.0
2394,Employee_2394,Marketing,South,Male,38.0,114269.0,2021-07-21,4.0,27775.0
524,Employee_524,IT,North,Female,44.0,63741.0,2016-06-07,1.0,11389.0
3901,Employee_3901,Finance,West,Female,59.0,112410.0,2025-09-05,1.0,10472.0
3123,Employee_3123,Finance,South,Male,35.0,39680.0,2023-07-20,3.0,41273.0
4157,Employee_4157,Finance,West,Male,34.0,72376.0,2026-05-19,4.0,104.0
1970,Employee_1970,HR,South,Male,39.0,96890.0,2020-05-23,2.0,46652.0
672,Employee_672,Sales,South,Female,30.0,38219.0,2016-11-02,1.0,34372.0
4189,Employee_4189,HR,North,Male,24.0,104102.0,2026-06-20,5.0,26117.0
667,Employee_667,Marketing,North,Female,42.0,86977.0,2016-10-28,4.0,27955.0
4383,Employee_4383,Marketing,North,Male,41.0,112797.0,2026-12-31,4.0,37421.0
1888,Employee_1888,IT,West,Male,37.0,53267.0,2020-03-02,3.0,47213.0
3267,Employee_3267,Finance,West,Male,49.0,85959.0,2023-12-11,4.0,40690.0
281,Employee_281,HR,East,Male,54.0,34629.0,2015-10-08,2.0,36051.0
1720,Employee_1720,Marketing,West,Male,57.0,73237.0,2019-09-16,5.0,12836.0
2948,Employee_2948,Sales,East,Female,35.0,44538.0,2023-01-26,2.0,42811.0
900,Employee_900,IT,South,Male,35.0,81413.0,2017-06-18,2.0,25658.0
4900,Employee_4900,HR,South,Female,29.0,38951.0,2028-05-31,2.0,8408.0
761,Employee_761,IT,West,Male,,64247.0,2017-01-30,1.0,33033.0
1907,Employee_1907,HR,East,Male,28.0,36590.0,2020-03-21,1.0,46846.0
4043,Employee_4043,IT,East,Female,26.0,34099.0,2026-01-25,1.0,2397.0
3824,Employee_3824,Sales,East,Male,59.0,109518.0,2025-06-20,5.0,18344.0
4139,Employee_4139,IT,East,Male,21.0,86435.0,2026-05-01,4.0,48364.0
3819,Employee_3819,Marketing,East,Male,28.0,93305.0,2025-06-15,3.0,26477.0
4301,Employee_4301,IT,East,Male,29.0,97258.0,2026-10-10,3.0,24305.0
2594,Employee_2594,HR,West,Female,59.0,46017.0,2022-02-06,3.0,8282.0
4165,Employee_4165,IT,South,Female,49.0,108976.0,2026-05-27,5.0,45091.0
3032,Employee_3032,Finance,East,Female,25.0,33159.0,2023-04-20,4.0,35938.0
3580,Employee_3580,IT,East,Female,24.0,77367.0,2024-10-19,2.0,43449.0
2833,Employee_2833,Marketing,West,Female,28.0,39850.0,2022-10-03,3.0,35469.0
3473,Employee_3473,HR,West,Female,23.0,84878.0,2024-07-04,1.0,30225.0
138,Employee_138,HR,East,Female,23.0,33870.0,2015-05-18,2.0,48278.0
2181,Employee_2181,Marketing,West,Female,23.0,116998.0,2020-12-20,1.0,7661.0
2129,Employee_2129,Finance,West,Male,37.0,52282.0,2020-10-29,4.0,31628.0
3178,Employee_3178,Finance,East,Female,56.0,70576.0,2023-09-13,1.0,8292.0
4412,Employee_4412,Sales,West,Female,,84856.0,2027-01-29,2.0,27087.0
4262,Employee_4262,HR,South,Female,39.0,81397.0,2026-09-01,1.0,24893.0
4345,Employee_4345,IT,South,Male,39.0,97564.0,2026-11-23,4.0,27366.0
1332,Employee_1332,Marketing,East,Male,24.0,103098.0,2018-08-24,3.0,47888.0
2018,Employee_2018,IT,South,Male,55.0,116257.0,2020-07-10,5.0,9074.0
2483,Employee_2483,HR,South,Female,47.0,33236.0,2021-10-18,5.0,19562.0
1359,Employee_1359,Marketing,North,Female,23.0,62202.0,2018-09-20,2.0,18772.0
1330,Employee_1330,Sales,East,Male,32.0,101908.0,2018-08-22,3.0,26295.0
2151,Employee_2151,Sales,South,Female,53.0,42836.0,2020-11-20,5.0,49914.0
2123,Employee_2123,IT,West,Female,59.0,81827.0,2020-10-23,1.0,44944.0
3982,Employee_3982,Marketing,South,Male,24.0,37983.0,2025-11-25,5.0,24307.0
1253,Employee_1253,HR,West,Female,51.0,100053.0,2018-06-06,2.0,9247.0
3279,Employee_3279,HR,East,Male,24.0,113959.0,2023-12-23,4.0,22053.0
3375,Employee_3375,HR,East,Male,49.0,118340.0,2024-03-28,2.0,6773.0
2815,Employee_2815,Finance,South,Male,48.0,57281.0,2022-09-15,1.0,16795.0
1849,Employee_1849,Finance,West,Male,49.0,87955.0,2020-01-23,5.0,42115.0
3038,Employee_3038,IT,West,Male,58.0,119017.0,2023-04-26,3.0,36189.0
389,Employee_389,Sales,East,Male,40.0,105857.0,2016-01-24,2.0,20559.0
236,Employee_236,HR,East,Female,32.0,30888.0,2015-08-24,2.0,20899.0
1078,Employee_1078,Marketing,South,Female,41.0,52449.0,2017-12-13,3.0,48036.0
1985,Employee_1985,HR,East,Female,45.0,39327.0,2020-06-07,2.0,2127.0
4364,Employee_4364,Marketing,North,Male,20.0,77673.0,2026-12-12,1.0,41617.0
3963,Employee_3963,Finance,West,Female,37.0,68368.0,2025-11-06,4.0,9453.0
771,Employee_771,Marketing,East,Male,47.0,72732.0,2017-02-09,3.0,33378.0
2166,Employee_2166,IT,East,Male,34.0,84714.0,2020-12-05,3.0,24955.0
674,Employee_674,Finance,East,Female,33.0,32470.0,2016-11-04,3.0,46361.0
250,Employee_250,IT,West,Female,23.0,113845.0,2015-09-07,4.0,705.0
1575,Employee_1575,Marketing,North,Female,46.0,80799.0,2019-04-24,3.0,27377.0
3420,Employee_3420,HR,South,Female,36.0,105276.0,2024-05-12,5.0,13144.0
2082,Employee_2082,Sales,East,Male,58.0,87450.0,2020-09-12,3.0,26075.0
1824,Employee_1824,Marketing,West,Female,43.0,112488.0,2019-12-29,4.0,20859.0
717,Employee_717,HR,West,Male,55.0,72238.0,2016-12-17,1.0,42897.0
4716,Employee_4716,Finance,West,Female,43.0,76823.0,2027-11-29,5.0,12983.0
2049,Employee_2049,IT,North,Male,43.0,93294.0,2020-08-10,4.0,46390.0
4179,Employee_4179,HR,West,Female,43.0,86042.0,2026-06-10,1.0,38746.0
2725,Employee_2725,Finance,North,Male,51.0,40834.0,2022-06-17,3.0,13410.0
4567,Employee_4567,Finance,North,Female,20.0,35663.0,2027-07-03,5.0,46996.0
1461,Employee_1461,HR,West,Male,27.0,77930.0,2018-12-31,2.0,9127.0
1669,Employee_1669,IT,South,Female,33.0,81481.0,2019-07-27,4.0,11944.0
2757,Employee_2757,Marketing,West,Male,28.0,33261.0,2022-07-19,2.0,3746.0
2001,Employee_2001,Finance,West,Female,36.0,43372.0,2020-06-23,2.0,39017.0
405,Employee_405,Finance,South,Male,30.0,52300.0,2016-02-09,2.0,33503.0
385,Employee_385,Marketing,South,Male,52.0,87331.0,2016-01-20,3.0,31391.0
4538,Employee_4538,Marketing,South,Female,37.0,61090.0,2027-06-04,4.0,18006.0
2153,Employee_2153,Marketing,West,Female,35.0,82648.0,2020-11-22,1.0,38267.0
1634,Employee_1634,HR,North,Male,31.0,60353.0,2019-06-22,1.0,21763.0
4632,Employee_4632,Sales,North,Female,50.0,110241.0,2027-09-06,3.0,26754.0
3926,Employee_3926,Finance,West,Male,36.0,71815.0,2025-09-30,4.0,35088.0
4159,Employee_4159,Sales,South,Male,55.0,107140.0,2026-05-21,3.0,26936.0
224,Employee_224,Finance,East,Male,26.0,61300.0,2015-08-12,5.0,22169.0
2194,Employee_2194,Finance,South,Female,32.0,103937.0,2021-01-02,3.0,18793.0
3137,Employee_3137,Marketing,North,Male,55.0,106680.0,2023-08-03,4.0,6410.0
1825,Employee_1825,Sales,South,Male,58.0,45701.0,2019-12-30,3.0,47611.0
4658,Employee_4658,Marketing,North,Female,28.0,35290.0,2027-10-02,5.0,1823.0
798,Employee_798,HR,East,Male,21.0,53731.0,2017-03-08,,44378.0
2872,Employee_2872,Sales,West,Male,34.0,36624.0,2022-11-11,2.0,46815.0
10,Employee_10,Marketing,North,Male,59.0,67538.0,2015-01-10,5.0,17905.0
1945,Employee_1945,HR,East,Male,56.0,43213.0,2020-04-28,3.0,20008.0
1839,Employee_1839,IT,North,Male,44.0,62228.0,2020-01-13,5.0,15895.0
256,Employee_256,IT,South,Male,31.0,38198.0,2015-09-13,3.0,31855.0
4554,Employee_4554,Marketing,South,Male,39.0,59002.0,2027-06-20,3.0,5237.0
1582,Employee_1582,Marketing,East,Male,28.0,33801.0,2019-05-01,5.0,45169.0
2957,Employee_2957,Finance,South,Female,20.0,51703.0,2023-02-04,3.0,10273.0
925,Employee_925,IT,East,Female,43.0,30445.0,2017-07-13,5.0,24092.0
4474,Employee_4474,Finance,South,Male,49.0,30535.0,2027-04-01,2.0,24513.0
2509,Employee_2509,HR,West,Female,,91321.0,2021-11-13,4.0,17433.0
3776,Employee_3776,Finance,East,Female,40.0,37034.0,2025-05-03,1.0,6037.0
4137,Employee_4137,HR,South,Male,29.0,37045.0,2026-04-29,5.0,22479.0
2780,Employee_2780,Finance,North,Female,47.0,42578.0,2022-08-11,3.0,15604.0
540,Employee_540,Finance,North,Male,51.0,41377.0,2016-06-23,1.0,37693.0
2746,Employee_2746,Sales,West,Female,20.0,36023.0,2022-07-08,2.0,5816.0
4544,Employee_4544,Marketing,South,Female,22.0,78861.0,2027-06-10,1.0,17639.0
4617,Employee_4617,HR,West,Male,31.0,71384.0,2027-08-22,1.0,10787.0
1146,Employee_1146,Finance,East,Female,55.0,39770.0,2018-02-19,4.0,17061.0
4469,Employee_4469,Finance,West,Female,39.0,33796.0,2027-03-27,1.0,28629.0
668,Employee_668,Sales,South,Female,48.0,89534.0,2016-10-29,4.0,22063.0
3020,Employee_3020,Sales,West,Male,41.0,48595.0,2023-04-08,3.0,6607.0
358,Employee_358,Marketing,West,Male,55.0,30169.0,2015-12-24,2.0,46803.0
2832,Employee_2832,Finance,East,Male,24.0,111120.0,2022-10-02,5.0,20195.0
2784,Employee_2784,Sales,South,Female,20.0,76871.0,2022-08-15,2.0,45101.0
1354,Employee_1354,Sales,East,Male,54.0,30637.0,2018-09-15,2.0,28410.0
471,Employee_471,HR,South,Female,51.0,47007.0,2016-04-15,5.0,11414.0
2704,Employee_2704,IT,West,Male,,59715.0,2022-05-27,4.0,38197.0
3331,Employee_3331,Marketing,South,Female,43.0,42460.0,2024-02-13,1.0,20606.0
3638,Employee_3638,Marketing,West,Male,34.0,119937.0,2024-12-16,1.0,3730.0
1397,Employee_1397,HR,North,Male,27.0,87268.0,2018-10-28,,14007.0
3585,Employee_3585,IT,South,Female,59.0,34753.0,2024-10-24,5.0,31629.0
4532,Employee_4532,Finance,East,Male,43.0,85474.0,2027-05-29,5.0,
3377,Employee_3377,Finance,South,Male,40.0,47991.0,2024-03-30,4.0,36580.0
1257,Employee_1257,Finance,East,Female,36.0,57725.0,2018-06-10,2.0,23746.0
3513,Employee_3513,Marketing,South,Male,56.0,70517.0,2024-08-13,5.0,29230.0
1251,Employee_1251,Finance,West,Female,38.0,119067.0,2018-06-04,5.0,36848.0
4857,Employee_4857,HR,South,Male,37.0,64018.0,2028-04-18,,6610.0
4299,Employee_4299,HR,South,Male,45.0,54914.0,2026-10-08,2.0,21053.0
3285,Employee_3285,Sales,West,Male,54.0,106557.0,2023-12-29,4.0,41542.0
2934,Employee_2934,Marketing,North,Male,57.0,71835.0,2023-01-12,4.0,17989.0
4176,Employee_4176,Sales,West,Female,31.0,91630.0,2026-06-07,2.0,16153.0
1853,Employee_1853,Sales,South,Female,48.0,102972.0,2020-01-27,4.0,43693.0
4919,Employee_4919,IT,South,Female,45.0,40935.0,2028-06-19,1.0,15344.0
2106,Employee_2106,IT,North,Female,43.0,102158.0,2020-10-06,1.0,5538.0
134,Employee_134,Marketing,West,Male,40.0,74985.0,2015-05-14,1.0,39989.0
929,Employee_929,Sales,North,Female,35.0,45437.0,2017-07-17,3.0,13409.0
824,Employee_824,IT,South,Female,56.0,60608.0,2017-04-03,2.0,18568.0
4589,Employee_4589,HR,North,Male,39.0,67232.0,2027-07-25,4.0,5919.0
1532,Employee_1532,Finance,South,Male,49.0,70955.0,2019-03-12,5.0,39843.0
1215,Employee_1215,Sales,East,Female,56.0,113652.0,2018-04-29,2.0,32259.0
505,Employee_505,IT,North,Female,46.0,110972.0,2016-05-19,3.0,36014.0
4286,Employee_4286,HR,East,Female,53.0,105236.0,2026-09-25,1.0,2929.0
1997,Employee_1997,Marketing,West,Male,26.0,43654.0,2020-06-19,1.0,41264.0
3073,Employee_3073,Marketing,South,Male,37.0,48008.0,2023-05-31,3.0,37705.0
1959,Employee_1959,Finance,South,Male,46.0,30051.0,2020-05-12,1.0,45261.0
1385,Employee_1385,Marketing,East,Male,58.0,31865.0,2018-10-16,2.0,13796.0
895,Employee_895,Sales,East,Male,26.0,84504.0,2017-06-13,1.0,37517.0
456,Employee_456,HR,East,Male,28.0,79264.0,2016-03-31,3.0,1056.0
4684,Employee_4684,Finance,South,Female,48.0,69821.0,2027-10-28,5.0,2958.0
3710,Employee_3710,HR,North,Male,32.0,42521.0,2025-02-26,5.0,
4666,Employee_4666,HR,West,Female,38.0,111876.0,2027-10-10,5.0,7121.0
4269,Employee_4269,Sales,East,Female,52.0,61489.0,2026-09-08,3.0,9533.0
3523,Employee_3523,Marketing,West,Female,26.0,79955.0,2024-08-23,4.0,49135.0
4135,Employee_4135,Marketing,East,Male,20.0,30553.0,2026-04-27,2.0,45722.0
3603,Employee_3603,IT,South,Female,37.0,53022.0,2024-11-11,3.0,5344.0
714,Employee_714,IT,West,Male,52.0,111986.0,2016-12-14,3.0,4930.0
4187,Employee_4187,Marketing,North,Female,51.0,110984.0,2026-06-18,2.0,31035.0
2215,Employee_2215,Marketing,South,Male,38.0,75900.0,2021-01-23,2.0,1071.0
2924,Employee_2924,Sales,West,Female,59.0,66492.0,2023-01-02,2.0,
1811,Employee_1811,HR,North,Male,58.0,84681.0,2019-12-16,1.0,7120.0
3487,Employee_3487,IT,South,Male,42.0,101255.0,2024-07-18,4.0,30001.0
3142,Employee_3142,Marketing,East,Female,,107373.0,2023-08-08,3.0,22970.0
1828,Employee_1828,HR,West,Female,58.0,98225.0,2020-01-02,,14846.0
1156,Employee_1156,IT,North,Female,42.0,71196.0,2018-03-01,1.0,24597.0
1325,Employee_1325,HR,East,Male,54.0,92552.0,2018-08-17,1.0,19225.0
4313,Employee_4313,Marketing,South,Male,55.0,47918.0,2026-10-22,4.0,42542.0
511,Employee_511,IT,South,Male,46.0,113140.0,2016-05-25,2.0,5417.0
1681,Employee_1681,Marketing,South,Female,,67463.0,2019-08-08,4.0,28798.0
500,Employee_500,Sales,West,Female,50.0,50967.0,2016-05-14,4.0,17355.0
4582,Employee_4582,IT,North,Female,28.0,75798.0,2027-07-18,3.0,34139.0
1857,Employee_1857,Sales,North,Female,56.0,72721.0,2020-01-31,1.0,26623.0
1389,Employee_1389,IT,West,Female,52.0,70478.0,2018-10-20,5.0,24320.0
3720,Employee_3720,Sales,South,Male,51.0,31927.0,2025-03-08,2.0,12715.0
2387,Employee_2387,Finance,South,Female,49.0,71596.0,2021-07-14,5.0,35453.0
3237,Employee_3237,Sales,West,Female,36.0,81697.0,2023-11-11,5.0,40657.0
1541,Employee_1541,HR,West,Male,34.0,64256.0,2019-03-21,1.0,39204.0
1218,Employee_1218,HR,West,Male,46.0,98617.0,2018-05-02,1.0,46589.0
2682,Employee_2682,Finance,West,Female,56.0,44537.0,2022-05-05,4.0,28130.0
2994,Employee_2994,Sales,North,Male,31.0,35465.0,2023-03-13,4.0,22424.0
1192,Employee_1192,Sales,West,Male,58.0,41135.0,2018-04-06,3.0,37827.0
1543,Employee_1543,IT,South,Female,22.0,,2019-03-23,1.0,45285.0
3302,Employee_3302,Sales,East,Male,44.0,106772.0,2024-01-15,3.0,24124.0
3325,Employee_3325,IT,East,Female,47.0,93271.0,2024-02-07,3.0,22962.0
2540,Employee_2540,HR,West,Female,34.0,102264.0,2021-12-14,1.0,6256.0
954,Employee_954,Marketing,West,Female,56.0,61177.0,2017-08-11,1.0,44086.0
4331,Employee_4331,Finance,East,Male,44.0,83235.0,2026-11-09,3.0,45869.0
733,Employee_733,Finance,West,Male,40.0,52097.0,2017-01-02,5.0,29178.0
1157,Employee_1157,Sales,North,Male,36.0,53569.0,2018-03-02,3.0,22244.0
3295,Employee_3295,Marketing,West,Male,,106519.0,2024-01-08,5.0,47857.0
2983,Employee_2983,Sales,East,Male,52.0,84288.0,2023-03-02,2.0,39580.0
2157,Employee_2157,Marketing,East,Female,57.0,81334.0,2020-11-26,4.0,17881.0
1063,Employee_1063,Finance,East,Male,41.0,47833.0,2017-11-28,3.0,33430.0
2617,Employee_2617,Finance,South,Female,21.0,94509.0,2022-03-01,5.0,15345.0
1168,Employee_1168,Marketing,North,Male,51.0,86437.0,2018-03-13,5.0,37352.0
3223,Employee_3223,HR,West,Female,51.0,117832.0,2023-10-28,5.0,17439.0
3637,Employee_3637,Sales,South,Male,52.0,97752.0,2024-12-15,2.0,43813.0
2939,Employee_2939,Sales,East,Female,52.0,58725.0,2023-01-17,3.0,30183.0
4492,Employee_4492,Marketing,East,Female,56.0,,2027-04-19,5.0,42936.0
3141,Employee_3141,Finance,East,Male,50.0,109876.0,2023-08-07,3.0,33678.0
144,Employee_144,Finance,North,Male,58.0,52343.0,2015-05-24,4.0,42738.0
3578,Employee_3578,Finance,East,Male,26.0,97008.0,2024-10-17,3.0,38343.0
2783,Employee_2783,HR,North,Male,49.0,67429.0,2022-08-14,1.0,39170.0
718,Employee_718,HR,East,Female,59.0,,2016-12-18,3.0,29843.0
1820,Employee_1820,HR,North,Male,48.0,39529.0,2019-12-25,1.0,40977.0
2503,Employee_2503,Finance,East,Male,59.0,30068.0,2021-11-07,4.0,49535.0
4361,Employee_4361,Finance,North,Female,35.0,86724.0,2026-12-09,4.0,8524.0
4172,Employee_4172,Marketing,East,Female,36.0,53652.0,2026-06-03,,20678.0
396,Employee_396,Marketing,West,Male,21.0,74296.0,2016-01-31,3.0,1283.0
4886,Employee_4886,HR,North,Female,53.0,54821.0,2028-05-17,3.0,36183.0
4493,Employee_4493,HR,West,Female,30.0,35017.0,2027-04-20,4.0,40263.0
1366,Employee_1366,HR,West,Male,22.0,101474.0,2018-09-27,5.0,27146.0
4604,Employee_4604,Finance,South,Female,51.0,87564.0,2027-08-09,5.0,49554.0
596,Employee_596,Marketing,West,Female,56.0,,2016-08-18,4.0,
3953,Employee_3953,Sales,East,Male,46.0,40114.0,2025-10-27,1.0,9236.0
2915,Employee_2915,IT,East,Female,35.0,,2022-12-24,3.0,14053.0
2327,Employee_2327,HR,West,Male,39.0,71733.0,2021-05-15,2.0,49178.0
3767,Employee_3767,Sales,North,Male,48.0,95711.0,2025-04-24,2.0,29340.0
3441,Employee_3441,IT,East,Female,46.0,103703.0,2024-06-02,2.0,8921.0
3852,Employee_3852,HR,South,Male,21.0,94388.0,2025-07-18,4.0,7595.0
4133,Employee_4133,HR,North,Male,48.0,72988.0,2026-04-25,2.0,14328.0
4930,Employee_4930,Sales,West,Male,46.0,74273.0,2028-06-30,5.0,41053.0
2144,Employee_2144,Sales,East,Male,22.0,62191.0,2020-11-13,3.0,45450.0
1572,Employee_1572,Sales,East,Male,39.0,72817.0,2019-04-21,2.0,40920.0
4080,Employee_4080,Sales,South,Male,20.0,84888.0,2026-03-03,1.0,15523.0
1123,Employee_1123,Marketing,West,Male,41.0,33312.0,2018-01-27,4.0,35352.0
2787,Employee_2787,IT,East,Female,24.0,36421.0,2022-08-18,1.0,19326.0
2968,Employee_2968,Marketing,South,Female,27.0,80229.0,2023-02-15,3.0,26525.0
2505,Employee_2505,Marketing,South,Female,50.0,110754.0,2021-11-09,3.0,29101.0
3466,Employee_3466,IT,North,Male,36.0,84510.0,2024-06-27,1.0,23251.0
676,Employee_676,Marketing,South,Female,58.0,49276.0,2016-11-06,3.0,37815.0
